time (seconds),encoderLeft (meters),encoderRight (meters)
72.801,1.5004143714904785,1.5379143953323364
72.901,1.5054131746292114,1.5429130792617798
73.002,1.5104120969772339,1.5479117631912231
73.1,1.5154109001159668,1.5529104471206665
73.202,1.5204098224639893,1.5579092502593994
73.302,1.5254086256027222,1.5629079341888428
73.405,1.530407428741455,1.5679066181182861
73.496,1.535406231880188,1.5729053020477295
73.602,1.5404051542282104,1.5779039859771729
73.7,1.5454039573669434,1.5829027891159058
73.801,1.5504027605056763,1.5879014730453491
73.902,1.5554015636444092,1.5929001569747925
74.002,1.5604004859924316,1.5978988409042358
74.102,1.5653992891311646,1.6028975248336792
74.202,1.5703980922698975,1.6078962087631226
74.302,1.5753968954086304,1.6128950119018555
74.4,1.5803956985473633,1.6178936958312988
74.502,1.5853946208953857,1.6228923797607422
74.601,1.5903934240341187,1.6278910636901855
74.702,1.5953922271728516,1.632889747619629
74.802,1.6003910303115845,1.6378884315490723
74.902,1.605389952659607,1.6428871154785156
75,1.6103887557983398,1.6478859186172485
75.102,1.6153876781463623,1.652884602546692
75.2,1.6203864812850952,1.6578832864761353
75.303,1.6253854036331177,1.6628820896148682
75.402,1.6303842067718506,1.6678807735443115
75.502,1.6353830099105835,1.6728794574737549
75.601,1.6403818130493164,1.6778781414031982
75.702,1.6453807353973389,1.6828768253326416
75.802,1.6503795385360718,1.687875509262085
75.901,1.6553783416748047,1.6928741931915283
76.004,1.6603771448135376,1.6978729963302612
76.102,1.6653759479522705,1.7028716802597046
76.201,1.670374870300293,1.707870364189148
76.304,1.6753736734390259,1.7128690481185913
76.401,1.6803724765777588,1.7178678512573242
76.498,1.6853713989257812,1.7228665351867676
76.602,1.6903702020645142,1.727865219116211
76.701,1.695369005203247,1.7328639030456543
76.801,1.70036780834198,1.7378625869750977
76.902,1.7053667306900024,1.742861270904541
77.004,1.7103655338287354,1.747860074043274
77.101,1.7153644561767578,1.7528587579727173
77.201,1.7203632593154907,1.7578574419021606
77.296,1.7253620624542236,1.762856125831604
77.401,1.7303608655929565,1.767854928970337
77.501,1.735359787940979,1.7728536128997803
77.602,1.740358591079712,1.7778522968292236
77.702,1.7453573942184448,1.782850980758667
77.801,1.7503563165664673,1.7878497838974
77.901,1.7553551197052002,1.7928484678268433
78.002,1.7603540420532227,1.7978471517562866
78.098,1.7653528451919556,1.80284583568573
78.202,1.7703516483306885,1.807844638824463
78.302,1.7753504514694214,1.8128433227539062
78.393,1.7803493738174438,1.8178420066833496
78.502,1.7853481769561768,1.822840690612793
78.596,1.7903469800949097,1.8278393745422363
78.702,1.7953459024429321,1.8328380584716797
78.802,1.800344705581665,1.8378368616104126
78.902,1.805343508720398,1.842835545539856
79.001,1.8103423118591309,1.8478342294692993
79.101,1.8153411149978638,1.8528329133987427
79.202,1.8203400373458862,1.857831597328186
79.302,1.8253388404846191,1.862830400466919
79.4,1.830337643623352,1.8678290843963623
79.501,1.8353365659713745,1.8728277683258057
79.602,1.8403353691101074,1.877826452255249
79.701,1.8453342914581299,1.8828251361846924
79.802,1.8503330945968628,1.8878239393234253
79.902,1.8553318977355957,1.8928226232528687
80.003,1.8603308200836182,1.897821307182312
80.1,1.865329623222351,1.9028199911117554
80.201,1.870328426361084,1.9078187942504883
80.302,1.875327229499817,1.912817358970642
80.396,1.8803260326385498,1.9178160429000854
80.502,1.8853248357772827,1.9228147268295288
80.602,1.8903237581253052,1.9278135299682617
80.701,1.895322561264038,1.932812213897705
80.801,1.900321364402771,1.9378108978271484
80.902,1.905320167541504,1.9428095817565918
81.001,1.9103189706802368,1.9478082656860352
81.1,1.9153178930282593,1.9528069496154785
